date,latitude,longitude,no2_satellite
2019-06-10,19.23,72.89,52.9637
2019-06-10,19.23,72.93,47.1335
2019-06-10,19.23,72.97,68.1636
2019-06-10,19.23,73.01,52.729
2019-06-10,19.23,73.05,52.9637
2019-06-10,19.27,72.77,46.3964
2019-06-10,19.27,72.81,46.7175
2019-06-10,19.27,72.85,44.4736
2019-06-10,19.27,72.89,37.9752
2019-06-10,19.27,72.93,41.4641
2019-06-10,19.27,72.97,59.1589
2019-06-10,19.27,73.01,48.2833
2019-06-10,19.27,73.05,52.9637
2019-06-10,19.31,72.77,37.2409
2019-06-10,19.31,72.81,35.0146
2019-06-10,19.31,72.85,52.9637
2019-06-10,19.31,72.89,37.6521
2019-06-10,19.31,72.93,45.003
2019-06-10,19.31,72.97,29.4472
2019-06-10,19.31,73.01,24.3368
2019-06-10,19.31,73.05,41.4983
2019-06-10,19.35,72.77,51.8837
2019-06-10,19.35,72.81,52.9637
2019-06-10,19.35,72.85,44.2698
2019-06-10,19.35,72.89,40.4113
2019-06-10,19.35,72.93,52.9637
2019-06-10,19.35,72.97,27.1934
2019-06-10,19.35,73.01,31.4943
2019-06-10,19.35,73.05,45.985
2019-06-11,18.87,72.77,34.8154
2019-06-11,18.87,72.81,42.5242
2019-06-11,18.87,72.85,55.5936
2019-06-11,18.87,72.89,47.0225
2019-06-11,18.87,72.93,46.5918
2019-06-11,18.87,72.97,41.081
2019-06-11,18.87,73.01,53.446
2019-06-11,18.87,73.05,47.2046
2019-06-11,18.91,72.77,53.446
2019-06-11,18.91,72.81,39.6875
2019-06-11,18.91,72.85,36.9448
2019-06-11,18.91,72.89,55.6984
2019-06-11,18.91,72.93,53.446
2019-06-11,18.91,72.97,68.0198
2019-06-11,18.91,73.01,45.9645
2019-06-11,18.91,73.05,41.6417
2019-06-11,18.95,72.77,55.5061
2019-06-11,18.95,72.81,59.4207
2019-06-11,18.95,72.85,57.5568
2019-06-11,18.95,72.89,52.9105
2019-06-11,18.95,72.93,57.0726
2019-06-11,18.95,72.97,53.294
2019-06-11,18.95,73.01,49.1794
2019-06-11,18.95,73.05,52.0149
2019-06-11,18.99,72.77,59.2155
2019-06-11,18.99,72.81,54.0832
2019-06-11,18.99,72.85,53.446
2019-06-11,18.99,72.89,66.7431
2019-06-11,18.99,72.93,65.0311
2019-06-11,18.99,72.97,63.3702
2019-06-11,18.99,73.01,54.0039
2019-06-11,18.99,73.05,53.446
2019-06-11,19.03,72.77,54.7673
2019-06-11,19.03,72.81,77.6068
2019-06-11,19.03,72.85,53.446
2019-06-11,19.03,72.89,91.7036
2019-06-11,19.03,72.93,73.9967
2019-06-11,19.03,72.97,61.7482
2019-06-11,19.03,73.01,52.0136
2019-06-11,19.03,73.05,53.446
2019-06-11,19.07,72.77,68.7157
2019-06-11,19.07,72.81,78.4305
2019-06-11,19.07,72.85,99.3157
2019-06-11,19.07,72.89,79.8401
2019-06-11,19.07,72.93,67.4711
2019-06-11,19.07,72.97,65.633
2019-06-11,19.07,73.01,63.0142
2019-06-11,19.07,73.05,53.446
2019-06-11,19.11,72.77,53.446
2019-06-11,19.11,72.81,55.5659
2019-06-11,19.11,72.85,81.817
2019-06-11,19.11,72.89,89.3214
2019-06-11,19.11,72.93,53.446
2019-06-11,19.11,72.97,71.0089
2019-06-11,19.11,73.01,53.446
2019-06-11,19.11,73.05,50.0952
2019-06-11,19.15,72.77,58.4022
2019-06-11,19.15,72.81,61.6641
2019-06-11,19.15,72.85,62.7512
2019-06-11,19.15,72.89,60.8179
2019-06-11,19.15,72.93,63.39
2019-06-11,19.15,72.97,70.2677
2019-06-11,19.15,73.01,53.446
2019-06-11,19.15,73.05,45.7168
2019-06-11,19.19,72.77,73.4944
2019-06-11,19.19,72.81,55.7344
2019-06-11,19.19,72.85,53.446
2019-06-11,19.19,72.89,75.8206
2019-06-11,19.19,72.93,64.2599
2019-06-11,19.19,72.97,50.8142
2019-06-11,19.19,73.01,53.446
2019-06-11,19.19,73.05,53.446
2019-06-11,19.23,72.77,39.8642
2019-06-11,19.23,72.81,45.6623
2019-06-11,19.23,72.85,46.7003
2019-06-11,19.23,72.89,53.446
2019-06-11,19.23,72.93,62.9208
2019-06-11,19.23,72.97,53.446
2019-06-11,19.23,73.01,55.2896
2019-06-11,19.23,73.05,37.907
2019-06-11,19.27,72.77,43.1384
2019-06-11,19.27,72.81,45.5477
2019-06-11,19.27,72.85,53.446
2019-06-11,19.27,72.89,65.9071
2019-06-11,19.27,72.93,42.4062
2019-06-11,19.27,72.97,53.1426
2019-06-11,19.27,73.01,55.6494
2019-06-11,19.27,73.05,45.0349
2019-06-11,19.31,72.77,38.6781
2019-06-11,19.31,72.81,36.1136
2019-06-11,19.31,72.85,35.1431
2019-06-11,19.31,72.89,27.7707
2019-06-11,19.31,72.93,41.0572
2019-06-11,19.31,72.97,39.3832
2019-06-11,19.31,73.01,46.8852
2019-06-11,19.31,73.05,33.5685
2019-06-11,19.35,72.77,36.8934
2019-06-11,19.35,72.81,41.3299
2019-06-11,19.35,72.85,43.4491
2019-06-11,19.35,72.89,45.4004
2019-06-11,19.35,72.93,40.5174
2019-06-11,19.35,72.97,27.8558
2019-06-11,19.35,73.01,40.3113
2019-06-11,19.35,73.05,30.6298
2019-06-12,18.87,72.77,53.1571
2019-06-12,18.87,72.81,44.912
2019-06-12,18.87,72.85,47.4954
2019-06-12,18.87,72.89,66.3829
2019-06-12,18.87,72.93,50.7686
2019-06-12,18.87,72.97,46.3001
2019-06-12,18.87,73.01,54.3694
2019-06-12,18.87,73.05,29.4813
2019-06-12,18.91,72.77,46.069
2019-06-12,18.91,72.81,43.1829
2019-06-12,18.91,72.85,64.6343
2019-06-12,18.91,72.89,54.4324
2019-06-12,18.91,72.93,59.5601
2019-06-12,18.91,72.97,54.3694
2019-06-12,18.91,73.01,38.7153
2019-06-12,18.91,73.05,47.3237
2019-06-12,18.95,72.77,45.8956
2019-06-12,18.95,72.81,52.9518
2019-06-12,18.95,72.85,72.3618
2019-06-12,18.95,72.89,55.349
2019-06-12,18.95,72.93,45.1045
2019-06-12,18.95,72.97,54.3694
2019-06-12,18.95,73.01,36.8307
2019-06-12,18.95,73.05,54.3694
2019-06-12,18.99,72.77,54.3063
2019-06-12,18.99,72.81,54.3694
2019-06-12,18.99,72.85,80.1008
2019-06-12,18.99,72.89,83.8126
2019-06-12,18.99,72.93,72.3209
2019-06-12,18.99,72.97,63.4614
2019-06-12,18.99,73.01,54.3694
2019-06-12,18.99,73.05,48.0004
2019-06-12,19.03,72.77,69.5674
2019-06-12,19.03,72.81,79.943
2019-06-12,19.03,72.85,70.089
2019-06-12,19.03,72.89,77.6732
2019-06-12,19.03,72.93,71.6392
2019-06-12,19.03,72.97,63.0223
2019-06-12,19.03,73.01,48.3312
2019-06-12,19.03,73.05,65.1113
2019-06-12,19.07,72.77,65.1499
2019-06-12,19.07,72.81,70.1849
2019-06-12,19.07,72.85,106.1576
2019-06-12,19.07,72.89,103.4268
2019-06-12,19.07,72.93,78.9875
2019-06-12,19.07,72.97,52.8143
2019-06-12,19.07,73.01,54.5458
2019-06-12,19.07,73.05,38.6209
2019-06-12,19.11,72.77,70.0214
2019-06-12,19.11,72.81,71.5016
2019-06-12,19.11,72.85,85.367
2019-06-12,19.11,72.89,99.7651
2019-06-12,19.11,72.93,70.9456
2019-06-12,19.11,72.97,69.6628
2019-06-12,19.11,73.01,63.8005
2019-06-12,19.11,73.05,54.3694
2019-06-12,19.15,72.77,60.716
2019-06-12,19.15,72.81,66.6347
2019-06-12,19.15,72.85,71.4015
2019-06-12,19.15,72.89,76.1522
2019-06-12,19.15,72.93,54.3694
2019-06-12,19.15,72.97,59.3483
2019-06-12,19.15,73.01,35.5784
2019-06-12,19.15,73.05,56.3471
2019-06-12,19.19,72.77,56.3805
2019-06-12,19.19,72.81,54.3694
2019-06-12,19.19,72.85,50.3874
2019-06-12,19.19,72.89,58.6553
2019-06-12,19.19,72.93,66.5126
2019-06-12,19.19,72.97,45.8102
2019-06-12,19.19,73.01,54.8484
2019-06-12,19.19,73.05,46.3638
2019-06-12,19.23,72.77,44.412
2019-06-12,19.23,72.81,46.5813
2019-06-12,19.23,72.85,46.5657
2019-06-12,19.23,72.89,55.1858
2019-06-12,19.23,72.93,54.4748
2019-06-12,19.23,72.97,54.3694
2019-06-12,19.23,73.01,38.4148
2019-06-12,19.23,73.05,20.2846
2019-06-12,19.27,72.77,48.8941
2019-06-12,19.27,72.81,54.4549
2019-06-12,19.27,72.85,54.3694
2019-06-12,19.27,72.89,64.7088
2019-06-12,19.27,72.93,54.3694
2019-06-12,19.27,72.97,56.4007
2019-06-12,19.27,73.01,37.9518
2019-06-12,19.27,73.05,34.2935
2019-06-12,19.31,72.77,42.2895
2019-06-12,19.31,72.81,55.5266
2019-06-12,19.31,72.85,40.8643
2019-06-12,19.31,72.89,30.6933
2019-06-12,19.31,72.93,49.594
2019-06-12,19.31,72.97,40.6855
2019-06-12,19.31,73.01,42.113
2019-06-12,19.31,73.05,31.9527
2019-06-12,19.35,72.77,38.8705
2019-06-12,19.35,72.81,27.2911
2019-06-12,19.35,72.85,54.2326
2019-06-12,19.35,72.89,47.8866
2019-06-12,19.35,72.93,39.3401
2019-06-12,19.35,72.97,44.7865
2019-06-12,19.35,73.01,31.7071
2019-06-12,19.35,73.05,43.8309
2019-06-13,18.87,72.77,40.2771
2019-06-13,18.87,72.81,41.207
2019-06-13,18.87,72.85,37.617
2019-06-13,18.87,72.89,48.6468
2019-06-13,18.87,72.93,44.6299
2019-06-13,18.87,72.97,54.253
2019-06-13,18.87,73.01,32.5651
2019-06-13,18.87,73.05,42.4338
2019-06-13,18.91,72.77,56.914
2019-06-13,18.91,72.81,70.362
2019-06-13,18.91,72.85,52.4798
2019-06-13,18.91,72.89,48.0994
2019-06-13,18.91,72.93,50.9932
2019-06-13,18.91,72.97,57.9557
2019-06-13,18.91,73.01,55.224
2019-06-13,18.91,73.05,40.905
2019-06-13,18.95,72.77,63.0094
2019-06-13,18.95,72.81,55.8828
2019-06-13,18.95,72.85,55.9166
2019-06-13,18.95,72.89,62.5199
2019-06-13,18.95,72.93,52.9317
2019-06-13,18.95,72.97,45.2542
2019-06-13,18.95,73.01,58.4381
2019-06-13,18.95,73.05,57.0182
2019-06-13,18.99,72.77,61.5497
2019-06-13,18.99,72.81,63.4966
2019-06-13,18.99,72.85,57.8685
2019-06-13,18.99,72.89,55.9166
2019-06-13,18.99,72.93,65.9565
2019-06-13,18.99,72.97,56.2487
2019-06-13,18.99,73.01,59.7232
2019-06-13,18.99,73.05,36.9314
2019-06-13,19.03,72.77,55.9166
2019-06-13,19.03,72.81,66.3846
2019-06-13,19.03,72.85,82.7924
2019-06-13,19.03,72.89,80.1178
2019-06-13,19.03,72.93,76.8843
2019-06-13,19.03,72.97,72.4366
2019-06-13,19.03,73.01,55.9166
2019-06-13,19.03,73.05,65.134
2019-06-13,19.07,72.77,75.3609
2019-06-13,19.07,72.81,76.3653
2019-06-13,19.07,72.85,86.1759
2019-06-13,19.07,72.89,89.7343
2019-06-13,19.07,72.93,83.004
2019-06-13,19.07,72.97,63.0204
2019-06-13,19.07,73.01,55.9166
2019-06-13,19.07,73.05,55.9504
2019-06-13,19.11,72.77,57.9787
2019-06-13,19.11,72.81,83.9334
2019-06-13,19.11,72.85,55.9166
2019-06-13,19.11,72.89,99.7077
2019-06-13,19.11,72.93,75.0902
2019-06-13,19.11,72.97,63.0368
2019-06-13,19.11,73.01,48.8483
2019-06-13,19.11,73.05,55.9166
2019-06-13,19.15,72.77,68.6994
2019-06-13,19.15,72.81,81.4826
2019-06-13,19.15,72.85,71.8774
2019-06-13,19.15,72.89,55.9166
2019-06-13,19.15,72.93,55.9166
2019-06-13,19.15,72.97,70.392
2019-06-13,19.15,73.01,55.9166
2019-06-13,19.15,73.05,50.845
2019-06-13,19.19,72.77,63.2645
2019-06-13,19.19,72.81,63.7562
2019-06-13,19.19,72.85,40.8322
2019-06-13,19.19,72.89,67.8811
2019-06-13,19.19,72.93,63.8371
2019-06-13,19.19,72.97,66.4522
2019-06-13,19.19,73.01,63.6659
2019-06-13,19.19,73.05,56.8495
2019-06-13,19.23,72.77,55.9166
2019-06-13,19.23,72.81,39.885
2019-06-13,19.23,72.85,71.6861
2019-06-13,19.23,72.89,52.9115
2019-06-13,19.23,72.93,53.0495
2019-06-13,19.23,72.97,55.9166
2019-06-13,19.23,73.01,40.731
2019-06-13,19.23,73.05,55.9166
2019-06-13,19.27,72.77,41.657
2019-06-13,19.27,72.81,41.3613
2019-06-13,19.27,72.85,36.6687
2019-06-13,19.27,72.89,47.2543
2019-06-13,19.27,72.93,55.9166
2019-06-13,19.27,72.97,55.9166
2019-06-13,19.27,73.01,40.3512
2019-06-13,19.27,73.05,34.3917
2019-06-13,19.31,72.77,26.0245
2019-06-13,19.31,72.81,43.1588
2019-06-13,19.31,72.85,55.9166
2019-06-13,19.31,72.89,36.8879
2019-06-13,19.31,72.93,50.8466
2019-06-13,19.31,72.97,41.1964
2019-06-13,19.31,73.01,33.7843
2019-06-13,19.31,73.05,25.5979
2019-06-13,19.35,72.77,39.8419
2019-06-13,19.35,72.81,42.602
2019-06-13,19.35,72.85,35.1136
2019-06-13,19.35,72.89,55.9166
2019-06-13,19.35,72.93,55.9166
2019-06-13,19.35,72.97,44.8796
2019-06-13,19.35,73.01,19.3891
2019-06-13,19.35,73.05,29.5948
2019-06-14,18.87,72.77,51.829
2019-06-14,18.87,72.81,44.7532
2019-06-14,18.87,72.85,46.304
2019-06-14,18.87,72.89,48.4903
2019-06-14,18.87,72.93,43.3497
2019-06-14,18.87,72.97,42.8182
2019-06-14,18.87,73.01,48.4141
2019-06-14,18.87,73.05,41.043
2019-06-14,18.91,72.77,51.829
2019-06-14,18.91,72.81,50.1813
2019-06-14,18.91,72.85,49.5551
2019-06-14,18.91,72.89,51.829
2019-06-14,18.91,72.93,50.5917
2019-06-14,18.91,72.97,38.8758
2019-06-14,18.91,73.01,52.1433
2019-06-14,18.91,73.05,44.9867
2019-06-14,18.95,72.77,42.7316
2019-06-14,18.95,72.81,63.0433
2019-06-14,18.95,72.85,68.8962
2019-06-14,18.95,72.89,55.7561
2019-06-14,18.95,72.93,54.6155
2019-06-14,18.95,72.97,58.7672
2019-06-14,18.95,73.01,58.8092
2019-06-14,18.95,73.05,31.2472
2019-06-14,18.99,72.77,49.2014
2019-06-14,18.99,72.81,59.9769
2019-06-14,18.99,72.85,64.3856
2019-06-14,18.99,72.89,51.829
2019-06-14,18.99,72.93,73.7459
2019-06-14,18.99,72.97,51.829
2019-06-14,18.99,73.01,38.9318
2019-06-14,18.99,73.05,40.9326
2019-06-14,19.03,72.77,53.2583
2019-06-14,19.03,72.81,66.5857
2019-06-14,19.03,72.85,71.6771
2019-06-14,19.03,72.89,51.829
2019-06-14,19.03,72.93,75.6957
2019-06-14,19.03,72.97,51.829
2019-06-14,19.03,73.01,55.0553
2019-06-14,19.03,73.05,51.829
2019-06-14,19.07,72.77,63.9882
2019-06-14,19.07,72.81,89.5994
2019-06-14,19.07,72.85,95.428
2019-06-14,19.07,72.89,87.1818
2019-06-14,19.07,72.93,75.9518
2019-06-14,19.07,72.97,69.6403
2019-06-14,19.07,73.01,47.9366
2019-06-14,19.07,73.05,51.829
2019-06-14,19.11,72.77,70.128
2019-06-14,19.11,72.81,78.7481
2019-06-14,19.11,72.85,51.829
2019-06-14,19.11,72.89,79.4659
2019-06-14,19.11,72.93,58.9069
2019-06-14,19.11,72.97,71.0069
2019-06-14,19.11,73.01,73.4866
2019-06-14,19.11,73.05,42.9629
2019-06-14,19.15,72.77,69.4952
2019-06-14,19.15,72.81,83.0101
2019-06-14,19.15,72.85,68.5033
2019-06-14,19.15,72.89,71.3782
2019-06-14,19.15,72.93,69.3733
2019-06-14,19.15,72.97,64.4291
2019-06-14,19.15,73.01,56.6953
2019-06-14,19.15,73.05,45.4769
2019-06-14,19.19,72.77,60.0639
2019-06-14,19.19,72.81,56.3902
2019-06-14,19.19,72.85,65.0563
2019-06-14,19.19,72.89,61.8054
2019-06-14,19.19,72.93,45.1628
2019-06-14,19.19,72.97,65.1867
2019-06-14,19.19,73.01,45.6622
2019-06-14,19.19,73.05,57.0152
2019-06-14,19.23,72.77,58.0589
2019-06-14,19.23,72.81,54.1335
2019-06-14,19.23,72.85,58.1236
2019-06-14,19.23,72.89,59.1163
2019-06-14,19.23,72.93,50.7688
2019-06-14,19.23,72.97,48.4002
2019-06-14,19.23,73.01,51.1065
2019-06-14,19.23,73.05,19.5435
2019-06-14,19.27,72.77,44.6396
2019-06-14,19.27,72.81,43.4783
2019-06-14,19.27,72.85,41.4151
2019-06-14,19.27,72.89,50.8545
2019-06-14,19.27,72.93,41.5727
2019-06-14,19.27,72.97,51.6884
2019-06-14,19.27,73.01,50.1629
2019-06-14,19.27,73.05,51.829
2019-06-14,19.31,72.77,46.5518
2019-06-14,19.31,72.81,46.0849
2019-06-14,19.31,72.85,49.0194
2019-06-14,19.31,72.89,48.6505
2019-06-14,19.31,72.93,51.829
2019-06-14,19.31,72.97,49.3122
2019-06-14,19.31,73.01,37.8826
2019-06-14,19.31,73.05,51.829
2019-06-14,19.35,72.77,31.1129
2019-06-14,19.35,72.81,35.8103
2019-06-14,19.35,72.85,51.829
2019-06-14,19.35,72.89,40.4232
2019-06-14,19.35,72.93,51.829
2019-06-14,19.35,72.97,51.829
2019-06-14,19.35,73.01,23.4979
2019-06-14,19.35,73.05,29.0093
2019-06-15,18.87,72.77,49.0231
2019-06-15,18.87,72.81,42.298
2019-06-15,18.87,72.85,49.743
2019-06-15,18.87,72.89,34.7456
2019-06-15,18.87,72.93,54.7339
2019-06-15,18.87,72.97,31.9168
2019-06-15,18.87,73.01,16.3652
2019-06-15,18.87,73.05,39.9624
2019-06-15,18.91,72.77,48.4653
2019-06-15,18.91,72.81,45.056
2019-06-15,18.91,72.85,54.0623
2019-06-15,18.91,72.89,54.2952
2019-06-15,18.91,72.93,52.1284
2019-06-15,18.91,72.97,42.7164
2019-06-15,18.91,73.01,38.5385
2019-06-15,18.91,73.05,53.9149
2019-06-15,18.95,72.77,53.9149
2019-06-15,18.95,72.81,64.2927
2019-06-15,18.95,72.85,54.7542
2019-06-15,18.95,72.89,53.9149
2019-06-15,18.95,72.93,61.9252
2019-06-15,18.95,72.97,53.9149
2019-06-15,18.95,73.01,37.29
2019-06-15,18.95,73.05,37.7007
2019-06-15,18.99,72.77,59.6493
2019-06-15,18.99,72.81,64.3969
2019-06-15,18.99,72.85,53.9149
2019-06-15,18.99,72.89,65.5853
2019-06-15,18.99,72.93,43.3376
2019-06-15,18.99,72.97,56.4746
2019-06-15,18.99,73.01,59.7786
2019-06-15,18.99,73.05,56.9576
2019-06-15,19.03,72.77,63.4279
2019-06-15,19.03,72.81,53.9149
2019-06-15,19.03,72.85,53.9149
2019-06-15,19.03,72.89,87.272
2019-06-15,19.03,72.93,70.8614
2019-06-15,19.03,72.97,67.5283
2019-06-15,19.03,73.01,50.9919
2019-06-15,19.03,73.05,53.9149
2019-06-15,19.07,72.77,61.999
2019-06-15,19.07,72.81,87.9257
2019-06-15,19.07,72.85,94.2402
2019-06-15,19.07,72.89,80.1519
2019-06-15,19.07,72.93,81.6698
2019-06-15,19.07,72.97,57.0501
2019-06-15,19.07,73.01,60.1219
2019-06-15,19.07,73.05,43.1364
2019-06-15,19.11,72.77,55.0815
2019-06-15,19.11,72.81,87.3921
2019-06-15,19.11,72.85,81.2495
2019-06-15,19.11,72.89,53.9149
2019-06-15,19.11,72.93,74.5781
2019-06-15,19.11,72.97,56.5793
2019-06-15,19.11,73.01,54.6917
2019-06-15,19.11,73.05,42.0329
2019-06-15,19.15,72.77,53.9149
2019-06-15,19.15,72.81,73.1781
2019-06-15,19.15,72.85,71.9314
2019-06-15,19.15,72.89,76.1286
2019-06-15,19.15,72.93,72.6243
2019-06-15,19.15,72.97,66.0346
2019-06-15,19.15,73.01,59.2578
2019-06-15,19.15,73.05,53.0255
2019-06-15,19.19,72.77,55.5445
2019-06-15,19.19,72.81,71.3497
2019-06-15,19.19,72.85,62.9504
2019-06-15,19.19,72.89,53.9149
2019-06-15,19.19,72.93,60.3442
2019-06-15,19.19,72.97,56.6813
2019-06-15,19.19,73.01,53.9149
2019-06-15,19.19,73.05,39.0896
2019-06-15,19.23,72.77,48.4587
2019-06-15,19.23,72.81,38.8584
2019-06-15,19.23,72.85,53.7675
2019-06-15,19.23,72.89,53.9149
2019-06-15,19.23,72.93,41.9226
2019-06-15,19.23,72.97,44.3539
2019-06-15,19.23,73.01,56.3069
2019-06-15,19.23,73.05,47.2454
2019-06-15,19.27,72.77,48.481
2019-06-15,19.27,72.81,55.4018
2019-06-15,19.27,72.85,40.7988
2019-06-15,19.27,72.89,37.225
2019-06-15,19.27,72.93,54.1793
2019-06-15,19.27,72.97,53.9149
2019-06-15,19.27,73.01,35.5775
2019-06-15,19.27,73.05,56.591
2019-06-15,19.31,72.77,27.6222
2019-06-15,19.31,72.81,43.158
2019-06-15,19.31,72.85,40.8161
2019-06-15,19.31,72.89,39.4768
2019-06-15,19.31,72.93,53.9149
2019-06-15,19.31,72.97,52.751
2019-06-15,19.31,73.01,53.9149
2019-06-15,19.31,73.05,35.0758
2019-06-15,19.35,72.77,33.7725
2019-06-15,19.35,72.81,42.7312
2019-06-15,19.35,72.85,25.6778
2019-06-15,19.35,72.89,42.1601
2019-06-15,19.35,72.93,39.5404
2019-06-15,19.35,72.97,31.9106
2019-06-15,19.35,73.01,39.5268
2019-06-15,19.35,73.05,35.0338
2019-06-16,18.87,72.77,56.5499
2019-06-16,18.87,72.81,42.0398
2019-06-16,18.87,72.85,36.7213
2019-06-16,18.87,72.89,48.1521
2019-06-16,18.87,72.93,50.153
2019-06-16,18.87,72.97,42.1094
2019-06-16,18.87,73.01,30.2578
2019-06-16,18.87,73.05,43.0805
2019-06-16,18.91,72.77,42.7272
2019-06-16,18.91,72.81,50.153
2019-06-16,18.91,72.85,50.153
2019-06-16,18.91,72.89,47.9525
2019-06-16,18.91,72.93,54.628
2019-06-16,18.91,72.97,50.153
2019-06-16,18.91,73.01,38.6181
2019-06-16,18.91,73.05,51.6015
2019-06-16,18.95,72.77,36.6717
2019-06-16,18.95,72.81,63.0293
2019-06-16,18.95,72.85,41.248
2019-06-16,18.95,72.89,64.1496
2019-06-16,18.95,72.93,55.0833
2019-06-16,18.95,72.97,50.153
2019-06-16,18.95,73.01,44.4921
2019-06-16,18.95,73.05,49.4611
2019-06-16,18.99,72.77,72.9908
2019-06-16,18.99,72.81,49.9306
2019-06-16,18.99,72.85,58.7943
2019-06-16,18.99,72.89,55.342
2019-06-16,18.99,72.93,60.9315
2019-06-16,18.99,72.97,64.5524
2019-06-16,18.99,73.01,40.1117
2019-06-16,18.99,73.05,46.6696
2019-06-16,19.03,72.77,69.411
2019-06-16,19.03,72.81,50.153
2019-06-16,19.03,72.85,56.3086
2019-06-16,19.03,72.89,78.7339
2019-06-16,19.03,72.93,80.2884
2019-06-16,19.03,72.97,53.7475
2019-06-16,19.03,73.01,40.8117
2019-06-16,19.03,73.05,50.153
2019-06-16,19.07,72.77,50.153
2019-06-16,19.07,72.81,71.9181
2019-06-16,19.07,72.85,83.2836
2019-06-16,19.07,72.89,88.9625
2019-06-16,19.07,72.93,67.118
2019-06-16,19.07,72.97,50.153
2019-06-16,19.07,73.01,62.1789
2019-06-16,19.07,73.05,40.839
2019-06-16,19.11,72.77,50.3754
2019-06-16,19.11,72.81,68.3533
2019-06-16,19.11,72.85,79.6245
2019-06-16,19.11,72.89,87.0362
2019-06-16,19.11,72.93,68.9938
2019-06-16,19.11,72.97,75.5609
2019-06-16,19.11,73.01,56.84
2019-06-16,19.11,73.05,43.2005
2019-06-16,19.15,72.77,63.2491
2019-06-16,19.15,72.81,50.153
2019-06-16,19.15,72.85,76.4944
2019-06-16,19.15,72.89,59.2662
2019-06-16,19.15,72.93,63.3998
2019-06-16,19.15,72.97,61.9035
2019-06-16,19.15,73.01,58.3827
2019-06-16,19.15,73.05,46.5153
2019-06-16,19.19,72.77,51.8128
2019-06-16,19.19,72.81,72.9405
2019-06-16,19.19,72.85,66.5638
2019-06-16,19.19,72.89,64.6091
2019-06-16,19.19,72.93,54.1124
2019-06-16,19.19,72.97,45.5769
2019-06-16,19.19,73.01,53.2908
2019-06-16,19.19,73.05,51.6555
2019-06-16,19.23,72.77,48.9235
2019-06-16,19.23,72.81,57.0199
2019-06-16,19.23,72.85,58.8205
2019-06-16,19.23,72.89,50.153
2019-06-16,19.23,72.93,39.527
2019-06-16,19.23,72.97,46.112
2019-06-16,19.23,73.01,50.153
2019-06-16,19.23,73.05,42.9073
2019-06-16,19.27,72.77,49.8001
2019-06-16,19.27,72.81,49.3512
2019-06-16,19.27,72.85,29.7552
2019-06-16,19.27,72.89,55.7592
2019-06-16,19.27,72.93,42.1527
2019-06-16,19.27,72.97,37.3073
2019-06-16,19.27,73.01,50.4667
2019-06-16,19.27,73.05,44.5547
2019-06-16,19.31,72.77,49.919
2019-06-16,19.31,72.81,50.153
2019-06-16,19.31,72.85,39.1103
2019-06-16,19.31,72.89,43.2116
2019-06-16,19.31,72.93,33.1775
2019-06-16,19.31,72.97,29.4021
2019-06-16,19.31,73.01,50.153
2019-06-16,19.31,73.05,49.2399
2019-06-16,19.35,72.77,32.6811
2019-06-16,19.35,72.81,24.1197
2019-06-16,19.35,72.85,36.9685
2019-06-16,19.35,72.89,33.8294
2019-06-16,19.35,72.93,46.7177
2019-06-16,19.35,72.97,48.5555
2019-06-16,19.35,73.01,32.58
2019-06-16,19.35,73.05,36.7389
2019-06-17,18.87,72.77,53.4146
2019-06-17,18.87,72.81,42.9044
2019-06-17,18.87,72.85,42.2512
2019-06-17,18.87,72.89,36.7005
2019-06-17,18.87,72.93,28.5241
2019-06-17,18.87,72.97,34.4147
2019-06-17,18.87,73.01,39.3409
2019-06-17,18.87,73.05,26.4073
2019-06-17,18.91,72.77,47.854
2019-06-17,18.91,72.81,53.4146
2019-06-17,18.91,72.85,45.2419
2019-06-17,18.91,72.89,47.4421
2019-06-17,18.91,72.93,53.4146
2019-06-17,18.91,72.97,52.8337
2019-06-17,18.91,73.01,50.0293
2019-06-17,18.91,73.05,31.5874
2019-06-17,18.95,72.77,42.2998
2019-06-17,18.95,72.81,47.2842
2019-06-17,18.95,72.85,61.0629
2019-06-17,18.95,72.89,59.3758
2019-06-17,18.95,72.93,63.0027
2019-06-17,18.95,72.97,53.4146
2019-06-17,18.95,73.01,35.1998
2019-06-17,18.95,73.05,47.8086
2019-06-17,18.99,72.77,65.8152
2019-06-17,18.99,72.81,59.38
2019-06-17,18.99,72.85,53.4146
2019-06-17,18.99,72.89,64.1756
2019-06-17,18.99,72.93,61.0009
2019-06-17,18.99,72.97,63.4288
2019-06-17,18.99,73.01,65.3932
2019-06-17,18.99,73.05,57.5244
2019-06-17,19.03,72.77,57.901
2019-06-17,19.03,72.81,72.0682
2019-06-17,19.03,72.85,70.388
2019-06-17,19.03,72.89,71.1338
2019-06-17,19.03,72.93,69.4229
2019-06-17,19.03,72.97,56.1987
2019-06-17,19.03,73.01,50.0546
2019-06-17,19.03,73.05,50.5663
2019-06-17,19.07,72.77,68.7918
2019-06-17,19.07,72.81,79.1162
2019-06-17,19.07,72.85,91.9907
2019-06-17,19.07,72.89,78.2314
2019-06-17,19.07,72.93,69.2339
2019-06-17,19.07,72.97,65.0978
2019-06-17,19.07,73.01,64.9716
2019-06-17,19.07,73.05,68.6264
2019-06-17,19.11,72.77,66.2097
2019-06-17,19.11,72.81,79.0834
2019-06-17,19.11,72.85,72.1079
